ProjectID,Year,Region,ProjectType,TotalSpending,PrePlanningSpending,DesignSpending,ConstructionSpending,ProjectDuration,NumberOfStakeholders,QualityAssuranceScore,RiskLevel,ComplianceStatus,NumberOfChangeOrders,NumberOfInspections
PROJ01848,2015,Oeste,Salud,100000000.0,7479540.26,11255529.54,81264930.19999999,58,20,3,Bajo,Cumplido,8,7
PROJ01849,2020,Norte,Residencial,26518055.87,3708527.73,3571850.37,19237677.77,28,7,2,Bajo,Cumplido,5,12
PROJ01850,2023,Norte,Comercial,29077016.19,1526217.05,4218443.77,23332355.37,32,14,4,Bajo,Cumplido,4,3
PROJ01851,2022,Centro,Residencial,9737401.28,863989.61,1708596.98,7164814.6899999995,58,24,9,Medio,Cumplido,1,9
PROJ01852,2020,Norte,Infraestructura,100000000.0,9118977.9,19053202.94,71827819.16,26,45,3,Bajo,Cumplido,3,3
PROJ01853,2021,Oeste,Comercial,27077041.53,4032675.59,4420670.18,18623695.76,44,44,3,Bajo,Cumplido,2,1
PROJ01854,2020,Norte,Residencial,60133848.92,5392068.17,7909878.45,46831902.3,24,34,4,Medio,Cumplido,5,2
PROJ01855,2022,Sur,Infraestructura,100000000.0,11888393.99,14429167.43,73682438.58000001,23,12,6,Bajo,Cumplido,2,8
PROJ01856,2019,Oeste,Infraestructura,55400258.91,2846479.08,7460295.99,45093483.839999996,16,16,8,Medio,No Cumplido,7,15
PROJ01857,2017,Este,Salud,100000000.0,10386670.05,15918778.54,73694551.41,29,28,10,Bajo,Cumplido,1,14
PROJ01858,2021,Centro,Educación,100000000.0,9160167.66,16281320.38,74558511.96000001,31,13,9,Alto,Cumplido,1,10
PROJ01859,2021,Oeste,Educación,100000000.0,7476556.87,17938581.73,74584861.39999999,58,28,9,Bajo,Cumplido,2,10
PROJ01860,2023,Norte,Comercial,100000000.0,9930256.33,12063378.93,78006364.74000001,31,9,9,Medio,Cumplido,2,8
PROJ01861,2016,Centro,Industrial,64616141.36,8956215.19,7603005.17,48056921.0,21,5,9,Bajo,Cumplido,5,5
PROJ01862,2015,Centro,Residencial,100000000.0,13759414.93,15212251.03,71028334.03999999,20,31,4,Medio,Cumplido,2,14
PROJ01863,2020,Este,Infraestructura,24482178.33,2865500.91,2654540.47,18962136.95,54,25,2,Medio,Cumplido,2,10
PROJ01864,2015,Sur,Industrial,100000000.0,8526653.69,12906583.87,78566762.44,32,5,10,Medio,Cumplido,3,8
PROJ01865,2016,Sur,Salud,30420894.42,3877041.54,6023438.85,20520414.03,51,22,5,Bajo,Cumplido,1,3
PROJ01866,2019,Norte,Industrial,3000229.84,382112.52,541921.68,2076195.6399999997,58,36,10,Medio,Cumplido,1,13
PROJ01867,2016,Sur,Educación,91101864.1,12670728.01,11051105.09,67380030.99999999,59,10,6,Bajo,Cumplido,3,4
PROJ01868,2015,Centro,Educación,100000000.0,14063307.48,11150316.71,74786375.81,60,12,8,Medio,Cumplido,2,11
PROJ01869,2018,Norte,Infraestructura,9946150.68,802182.21,1647600.12,7496368.349999999,34,42,10,Bajo,Cumplido,2,9
PROJ01870,2018,Sur,Industrial,100000000.0,10429267.03,12067436.82,77503296.15,18,42,5,Medio,Cumplido,6,2
PROJ01871,2015,Norte,Residencial,15663374.0,1687746.58,2020847.03,11954780.39,43,25,3,Bajo,Cumplido,7,14
PROJ01872,2023,Centro,Industrial,100000000.0,7006088.06,15741627.58,77252284.36,37,49,2,Alto,Cumplido,1,15
PROJ01873,2017,Centro,Educación,100000000.0,14467983.86,15142099.62,70389916.52,50,46,8,Bajo,No Cumplido,7,5
PROJ01874,2020,Oeste,Salud,100000000.0,11972137.3,10224503.68,77803359.02000001,46,25,1,Bajo,Cumplido,1,3
PROJ01875,2019,Sur,Comercial,29468834.72,3721609.74,4914337.25,20832887.729999997,21,35,8,Bajo,Cumplido,2,10
PROJ01876,2017,Sur,Educación,45372138.84,4376328.73,8886786.14,32109023.97,29,20,1,Bajo,Cumplido,2,14
PROJ01877,2019,Este,Salud,88538377.23,12095525.83,14020422.61,62422428.79000001,31,43,3,Bajo,Cumplido,1,5
PROJ01878,2017,Sur,Industrial,14560474.58,1988820.1,1829334.0,10742320.48,32,33,7,Medio,Cumplido,5,5
PROJ01879,2015,Norte,Educación,57777967.58,3285352.71,8373552.96,46119061.91,27,26,3,Bajo,Cumplido,5,6
PROJ01880,2016,Norte,Residencial,20524039.41,2757480.06,2713596.35,15052963.000000002,25,30,6,Medio,Cumplido,1,5
PROJ01881,2020,Centro,Industrial,86452264.09,11672806.46,11169429.74,63610027.88999999,60,20,7,Alto,Cumplido,1,1
PROJ01882,2020,Norte,Infraestructura,100000000.0,13253901.07,17378546.93,69367552.0,15,40,9,Bajo,Cumplido,0,11
PROJ01883,2023,Este,Residencial,100000000.0,8889754.39,17496441.45,73613804.16,18,17,6,Bajo,No Cumplido,1,12
PROJ01884,2015,Centro,Industrial,87124702.55,9431223.23,10222622.6,67470856.72,23,28,1,Alto,Cumplido,3,15
PROJ01885,2015,Centro,Comercial,100000000.0,10546627.31,16981395.58,72471977.11,59,45,9,Bajo,Cumplido,5,12
PROJ01886,2020,Centro,Salud,2744256.95,343156.96,490183.84,1910916.1500000001,27,42,6,Bajo,Cumplido,0,6
PROJ01887,2022,Sur,Residencial,33701989.75,4996187.85,4306949.77,24398852.13,27,16,2,Alto,No Cumplido,5,2
PROJ01888,2018,Norte,Comercial,100000000.0,5608502.44,19846587.34,74544910.22,20,22,6,Medio,No Cumplido,2,7
PROJ01889,2021,Sur,Residencial,16766262.24,2162125.49,2845519.27,11758617.48,49,29,1,Medio,Cumplido,4,9
PROJ01890,2015,Oeste,Educación,47291526.8,4340564.0,7496027.12,35454935.68,29,17,2,Medio,Cumplido,3,6
PROJ01891,2017,Centro,Residencial,17847345.93,1561964.01,3289110.67,12996271.25,40,47,10,Alto,Cumplido,4,1
PROJ01892,2015,Oeste,Educación,100000000.0,10933174.18,17266953.91,71799871.91,34,32,2,Bajo,Cumplido,4,4
PROJ01893,2020,Sur,Residencial,100000000.0,7060101.13,15951361.12,76988537.75,45,37,9,Bajo,Cumplido,4,8
PROJ01894,2016,Norte,Residencial,27983835.96,3832016.4,4674471.73,19477347.830000002,57,11,9,Medio,Cumplido,1,15
PROJ01895,2022,Centro,Residencial,16058319.68,887595.19,2560359.35,12610365.14,17,50,5,Alto,Cumplido,4,13
PROJ01896,2018,Oeste,Comercial,100000000.0,6033548.91,18628905.37,75337545.72,14,49,3,Bajo,Cumplido,2,14
PROJ01897,2017,Oeste,Industrial,55373706.67,7275186.23,6035192.15,42063328.29,35,45,2,Bajo,Cumplido,1,1
PROJ01898,2018,Centro,Infraestructura,28104576.38,3346338.15,3053299.99,21704938.240000002,44,46,6,Alto,Cumplido,6,9
PROJ01899,2017,Este,Residencial,100000000.0,12314387.93,12913544.73,74772067.33999999,32,27,9,Alto,Cumplido,1,5
PROJ01900,2018,Centro,Infraestructura,4435430.35,390453.14,659077.05,3385900.159999999,35,17,3,Medio,Cumplido,4,7
PROJ01901,2022,Oeste,Infraestructura,77849284.83,9443725.38,14533959.63,53871599.82,26,26,6,Alto,Cumplido,4,6
PROJ01902,2022,Sur,Educación,100000000.0,8066566.64,16254171.64,75679261.72,19,5,8,Alto,Cumplido,2,13
PROJ01903,2016,Sur,Comercial,44234709.33,5670844.94,6572456.94,31991407.45,17,47,1,Medio,Cumplido,1,8
PROJ01904,2019,Oeste,Residencial,47135295.6,2994278.07,5349587.14,38791430.39,51,33,6,Medio,Cumplido,3,12
PROJ01905,2021,Sur,Residencial,16182958.25,2309899.86,2499538.36,11373520.030000001,21,48,6,Bajo,Cumplido,2,10
PROJ01906,2022,Sur,Residencial,3412917.85,464264.69,390233.59,2558419.5700000003,46,40,8,Bajo,Cumplido,3,15
PROJ01907,2015,Este,Industrial,70242148.21,3519255.53,9647263.89,57075628.78999999,50,6,8,Alto,Cumplido,4,12
PROJ01908,2015,Oeste,Infraestructura,100000000.0,8873041.26,14162675.14,76964283.6,43,22,7,Bajo,No Cumplido,6,8
PROJ01909,2021,Norte,Residencial,100000000.0,7747150.53,11800183.5,80452665.97,39,30,2,Alto,Cumplido,6,7
PROJ01910,2019,Este,Comercial,100000000.0,12771360.09,19262256.33,67966383.58,36,20,8,Medio,No Cumplido,2,2
PROJ01911,2019,Oeste,Salud,22341934.35,1520872.72,3030229.53,17790832.1,49,18,6,Bajo,Cumplido,3,5
PROJ01912,2020,Sur,Infraestructura,51248593.55,3987219.56,7179254.8,40082119.19,59,26,4,Bajo,Cumplido,3,3
PROJ01913,2016,Sur,Infraestructura,36608956.97,2071565.38,6382634.32,28154757.269999996,56,7,5,Bajo,Cumplido,5,5
PROJ01914,2017,Norte,Infraestructura,100000000.0,7616272.87,15592929.87,76790797.25999999,31,43,9,Medio,Cumplido,7,12
PROJ01915,2021,Sur,Residencial,100000000.0,6927987.57,12657350.91,80414661.52000001,58,19,10,Medio,Cumplido,2,3
PROJ01916,2023,Norte,Comercial,27969878.69,3999638.5,4103732.88,19866507.310000002,16,25,2,Medio,Cumplido,4,12
PROJ01917,2017,Sur,Industrial,100000000.0,13069732.01,12620348.87,74309919.11999999,20,28,2,Alto,Cumplido,1,14
PROJ01918,2020,Centro,Infraestructura,100000000.0,14392779.21,14043717.03,71563503.75999999,60,39,6,Bajo,Cumplido,4,2
PROJ01919,2020,Centro,Comercial,100000000.0,7659358.43,10747294.31,81593347.25999999,59,43,2,Medio,Cumplido,6,4
PROJ01920,2023,Sur,Salud,100000000.0,7104502.55,19185763.64,73709733.81,52,13,5,Bajo,Cumplido,1,11
PROJ01921,2020,Norte,Infraestructura,26894619.2,2877182.27,5187566.74,18829870.189999998,22,27,1,Bajo,Cumplido,1,8
PROJ01922,2016,Norte,Industrial,100000000.0,11364054.45,12065240.96,76570704.59,46,12,8,Medio,Cumplido,2,4
PROJ01923,2019,Este,Infraestructura,100000000.0,14343171.15,19410342.32,66246486.529999994,57,48,6,Bajo,Cumplido,2,13
PROJ01924,2021,Centro,Salud,100000000.0,11216300.54,15109892.16,73673807.30000001,24,6,6,Medio,Cumplido,1,11
PROJ01925,2023,Este,Industrial,16261560.35,1214629.19,1663248.94,13383682.22,14,13,7,Alto,Cumplido,1,2
PROJ01926,2015,Norte,Comercial,82595200.52,7952297.28,9886090.11,64756813.129999995,42,33,1,Bajo,No Cumplido,1,4
PROJ01927,2020,Sur,Residencial,50951023.17,4493303.02,8233595.71,38224124.440000005,59,32,5,Bajo,Cumplido,5,5
PROJ01928,2021,Centro,Residencial,25427409.47,1544602.7,3835875.04,20046931.73,19,39,6,Alto,Cumplido,3,11
PROJ01929,2015,Oeste,Comercial,100000000.0,8482654.46,14248577.72,77268767.82,26,34,10,Medio,Cumplido,3,14
PROJ01930,2021,Sur,Comercial,14163058.17,1507631.49,1817694.46,10837732.219999999,16,35,7,Bajo,Cumplido,2,2
PROJ01931,2015,Norte,Comercial,33244450.32,3268660.4,6350245.19,23625544.73,23,14,10,Bajo,Cumplido,6,8
PROJ01932,2021,Centro,Residencial,65350347.74,4308161.01,8652501.84,52389684.89,37,21,10,Bajo,Cumplido,1,2
PROJ01933,2022,Norte,Infraestructura,100000000.0,7179793.52,11198583.45,81621623.03,41,45,6,Medio,Cumplido,4,14
PROJ01934,2016,Norte,Comercial,93924426.26,13545192.8,15300484.58,65078748.88000001,28,34,3,Bajo,Cumplido,5,6
PROJ01935,2016,Oeste,Infraestructura,100000000.0,6902269.07,15634523.95,77463206.98,17,30,5,Bajo,Cumplido,3,10
PROJ01936,2020,Norte,Comercial,100000000.0,10286553.28,18197778.31,71515668.41,22,38,7,Bajo,Cumplido,2,14
PROJ01937,2015,Norte,Infraestructura,100000000.0,14681470.06,19367729.3,65950800.64,41,6,1,Alto,Cumplido,0,13
PROJ01938,2021,Norte,Residencial,100000000.0,12608106.84,19462634.42,67929258.74,21,38,10,Bajo,Cumplido,8,5
PROJ01939,2019,Oeste,Residencial,40715352.29,5087111.1,6857433.75,28770807.439999998,16,23,5,Medio,Cumplido,5,1
PROJ01940,2019,Este,Comercial,9563420.51,1175596.02,1053998.32,7333826.17,45,33,4,Alto,Cumplido,3,15
PROJ01941,2019,Norte,Residencial,100000000.0,14552544.51,10379064.3,75068391.19,58,48,4,Bajo,Cumplido,3,5
PROJ01942,2022,Norte,Comercial,100000000.0,14139677.97,13696924.16,72163397.87,26,45,9,Bajo,Cumplido,4,2
PROJ01943,2017,Sur,Comercial,100000000.0,9397556.05,18209562.78,72392881.17,31,23,1,Bajo,Cumplido,4,6
PROJ01944,2016,Centro,Residencial,30660425.0,2102061.01,5326820.0,23231543.990000002,38,11,10,Bajo,Cumplido,4,7
PROJ01945,2019,Centro,Comercial,42153944.04,3039437.45,5744555.66,33369950.929999996,28,40,2,Medio,Cumplido,4,3
PROJ01946,2023,Centro,Residencial,83320548.81,11896846.73,15793869.63,55629832.449999996,40,46,5,Alto,Cumplido,4,3
PROJ01947,2019,Centro,Residencial,100000000.0,14914298.89,10613348.71,74472352.4,60,14,4,Alto,Cumplido,3,13
PROJ01948,2019,Centro,Infraestructura,100000000.0,14857451.93,12180583.54,72961964.53,48,29,4,Alto,Cumplido,3,13
PROJ01949,2022,Sur,Comercial,8951412.86,713235.84,1355281.55,6882895.47,42,7,3,Alto,Cumplido,3,9
PROJ01950,2015,Oeste,Residencial,14119809.29,779300.11,1651098.35,11689410.83,21,32,10,Medio,Cumplido,4,15
PROJ01951,2022,Centro,Residencial,58008118.42,6323017.4,8563857.34,43121243.68000001,44,7,3,Medio,Cumplido,2,11
PROJ01952,2023,Sur,Industrial,38251441.6,5281400.07,7017653.85,25952387.68,28,20,2,Alto,Cumplido,6,14
PROJ01953,2020,Sur,Comercial,25444922.72,3113353.49,2910163.4,19421405.83,36,7,9,Bajo,Cumplido,2,2
PROJ01954,2017,Norte,Residencial,4542313.33,473363.38,831667.85,3237282.1,34,16,9,Alto,Cumplido,4,1
PROJ01955,2021,Centro,Salud,20965199.1,1601840.68,3895418.13,15467940.290000003,50,32,7,Alto,Cumplido,1,2
PROJ01956,2020,Sur,Infraestructura,100000000.0,5110049.1,16698636.66,78191314.24000001,27,40,1,Medio,Cumplido,4,11
PROJ01957,2021,Sur,Salud,100000000.0,11559371.71,10686860.21,77753768.07999998,47,20,10,Medio,Cumplido,4,11
PROJ01958,2020,Sur,Residencial,56545013.7,6849172.04,6130896.48,43564945.18000001,60,41,9,Bajo,Cumplido,1,12
PROJ01959,2018,Sur,Residencial,100000000.0,7124629.34,13634390.5,79240980.16,28,28,10,Bajo,Cumplido,3,3
PROJ01960,2018,Este,Residencial,36092518.94,4590734.31,5125158.07,26376626.56,23,18,9,Bajo,Cumplido,6,8
PROJ01961,2015,Sur,Residencial,100000000.0,8996280.56,11616687.99,79387031.45,34,14,7,Bajo,Cumplido,1,5
PROJ01962,2018,Oeste,Salud,18927078.38,2632107.87,3047404.0,13247566.509999998,29,24,7,Bajo,Cumplido,1,6
PROJ01963,2019,Oeste,Infraestructura,100000000.0,12568576.4,13383436.76,74047986.83999999,30,27,4,Medio,Cumplido,3,8
PROJ01964,2016,Centro,Infraestructura,69648135.95,4158155.84,11708785.5,53781194.61,48,42,10,Bajo,Cumplido,1,5
PROJ01965,2015,Centro,Comercial,66542605.65,7026972.33,8739636.43,50775996.89,42,41,4,Medio,Cumplido,2,2
PROJ01966,2018,Centro,Educación,100000000.0,6630042.36,15105084.2,78264873.44,34,20,9,Bajo,Cumplido,1,2
PROJ01967,2018,Sur,Infraestructura,4151718.4,442523.12,461386.42,3247808.86,52,46,5,Medio,Cumplido,2,7
PROJ01968,2019,Centro,Residencial,31714764.07,3397659.19,6048042.22,22269062.66,28,35,3,Bajo,Cumplido,3,13
PROJ01969,2021,Centro,Industrial,84061575.96,6668485.64,10697188.35,66695901.96999999,24,18,8,Medio,Cumplido,3,3
PROJ01970,2020,Oeste,Salud,100000000.0,11012828.99,18048364.04,70938806.97,51,47,8,Alto,Cumplido,2,6
PROJ01971,2022,Centro,Educación,18920514.65,1185714.43,1999842.18,15734958.04,34,9,3,Medio,Cumplido,3,14
PROJ01972,2016,Norte,Educación,8921410.76,1173822.51,1650717.28,6096870.97,18,7,1,Bajo,Cumplido,2,14
PROJ01973,2020,Sur,Residencial,51802333.54,6747109.89,5383599.46,39671624.19,33,27,9,Bajo,Cumplido,2,14
PROJ01974,2022,Sur,Comercial,44144833.63,5163991.04,8267417.26,30713425.330000006,46,27,8,Bajo,Cumplido,4,7
PROJ01975,2021,Sur,Residencial,100000000.0,6345336.13,11779120.97,81875542.9,36,16,3,Alto,Cumplido,3,14
PROJ01976,2021,Norte,Industrial,8202618.32,951673.01,1237011.4,6013933.91,21,27,8,Medio,Cumplido,2,14
PROJ01977,2021,Este,Residencial,100000000.0,8752597.75,10561755.06,80685647.19,15,34,2,Alto,Cumplido,2,11
PROJ01978,2016,Este,Comercial,15669444.12,1634068.59,1802718.28,12232657.25,26,41,6,Medio,Cumplido,1,10
PROJ01979,2023,Oeste,Salud,100000000.0,9185796.12,12987853.28,77826350.6,29,39,8,Bajo,Cumplido,6,11
PROJ01980,2019,Este,Salud,100000000.0,12360364.24,11939984.66,75699651.10000001,34,37,9,Bajo,Cumplido,2,4
PROJ01981,2017,Norte,Residencial,100000000.0,5404129.68,14517821.99,80078048.33,58,37,2,Bajo,Cumplido,1,13
PROJ01982,2015,Oeste,Residencial,20675109.81,1373247.65,3737909.86,15563952.3,43,29,2,Bajo,Cumplido,2,2
PROJ01983,2017,Sur,Residencial,100000000.0,9320457.17,11380365.49,79299177.34,41,31,10,Bajo,No Cumplido,4,3
PROJ01984,2023,Centro,Industrial,25408043.78,2797515.11,4115932.74,18494595.93,21,28,3,Bajo,Cumplido,2,2
PROJ01985,2018,Sur,Salud,27120819.01,1414463.84,3879306.24,21827048.93,40,45,10,Bajo,No Cumplido,3,1
PROJ01986,2022,Centro,Infraestructura,100000000.0,12717597.7,10611059.89,76671342.41,13,23,9,Medio,Cumplido,2,8
PROJ01987,2017,Centro,Educación,100000000.0,7037549.83,18394219.91,74568230.26,33,8,7,Medio,Cumplido,4,5
PROJ01988,2016,Sur,Comercial,88063806.72,5062562.83,15183459.3,67817784.59,47,29,10,Bajo,No Cumplido,6,4
PROJ01989,2019,Norte,Comercial,100000000.0,11962625.31,16441713.54,71595661.15,45,23,2,Medio,Cumplido,3,7
PROJ01990,2019,Sur,Comercial,25027382.64,1665884.98,2951695.93,20409801.73,46,30,5,Bajo,Cumplido,0,8
PROJ01991,2019,Norte,Salud,19150013.98,1087939.56,2150149.71,15911924.71,23,36,6,Bajo,Cumplido,6,15
PROJ01992,2017,Este,Industrial,37156428.8,2082797.65,7083217.25,27990413.9,17,46,2,Bajo,Cumplido,2,7
PROJ01993,2019,Este,Infraestructura,85214795.83,9018789.67,16220225.89,59975780.269999996,54,17,7,Bajo,Cumplido,2,11
PROJ01994,2023,Sur,Residencial,32036192.73,3258201.45,3891549.52,24886441.76,25,36,9,Bajo,Cumplido,2,1
PROJ01995,2022,Norte,Infraestructura,100000000.0,10194402.42,13408728.19,76396869.39,50,37,2,Medio,No Cumplido,4,10
PROJ01996,2023,Sur,Salud,33193716.78,3615250.66,4175604.91,25402861.21,59,13,5,Bajo,No Cumplido,4,14
PROJ01997,2020,Norte,Comercial,36270662.51,4376366.69,6008708.16,25885587.659999996,26,12,8,Alto,Cumplido,1,1
PROJ01998,2016,Norte,Infraestructura,99950195.61,9071223.25,12754336.83,78124635.53,43,46,3,Alto,Cumplido,5,5
PROJ01999,2023,Sur,Residencial,100000000.0,9046872.72,13369578.6,77583548.68,40,31,7,Bajo,Cumplido,4,10
PROJ02000,2023,Norte,Comercial,71606621.61,6774839.85,10488001.68,54343780.08,40,19,7,Bajo,Cumplido,1,5
PROJ02001,2021,Norte,Residencial,78287154.78,10785618.75,10568071.11,56933464.92,37,35,10,Medio,Cumplido,4,11
PROJ02002,2015,Oeste,Infraestructura,76712195.36,9821365.27,13316747.04,53574083.050000004,14,45,8,Bajo,Cumplido,3,2
PROJ02003,2015,Oeste,Industrial,100000000.0,12560062.65,13220357.37,74219579.97999999,31,15,5,Medio,Cumplido,4,9
PROJ02004,2017,Centro,Educación,15942195.59,1198650.7,2648683.08,12094861.81,57,16,4,Bajo,Cumplido,4,5
PROJ02005,2018,Norte,Infraestructura,100000000.0,5504025.32,18271510.43,76224464.25,54,13,5,Bajo,Cumplido,1,4
PROJ02006,2017,Centro,Salud,31389544.11,1637655.73,5898062.71,23853825.669999998,34,22,8,Alto,Cumplido,6,10
PROJ02007,2016,Este,Residencial,100000000.0,11696379.62,17119132.61,71184487.77,39,38,1,Alto,No Cumplido,4,6
PROJ02008,2020,Norte,Infraestructura,24484562.79,3648808.72,2779317.46,18056436.61,23,40,5,Alto,Cumplido,1,15
PROJ02009,2021,Este,Residencial,9273256.94,1155272.49,1152110.92,6965873.529999999,41,37,7,Bajo,No Cumplido,5,1
PROJ02010,2016,Oeste,Residencial,100000000.0,8464675.59,16789169.59,74746154.82,60,15,3,Bajo,Cumplido,3,3
PROJ02011,2023,Este,Salud,100000000.0,5672867.3,14926089.52,79401043.18,55,19,5,Bajo,Cumplido,3,13
PROJ02012,2022,Este,Comercial,93390009.49,9116162.81,15101803.18,69172043.5,25,9,10,Bajo,Cumplido,4,10
PROJ02013,2022,Sur,Industrial,11127024.77,1269464.25,1285747.67,8571812.85,49,5,10,Alto,Cumplido,4,4
PROJ02014,2018,Norte,Infraestructura,100000000.0,9584489.7,11698130.2,78717380.1,42,42,7,Alto,Cumplido,4,9
PROJ02015,2019,Norte,Comercial,14015700.41,1837080.81,2228865.58,9949754.02,47,39,10,Alto,Cumplido,5,9
PROJ02016,2021,Centro,Residencial,8739918.2,603177.88,1000653.79,7136086.529999999,29,25,1,Bajo,Cumplido,2,1
PROJ02017,2021,Este,Infraestructura,100000000.0,13873481.0,15879385.91,70247133.09,44,10,7,Bajo,Cumplido,5,8
PROJ02018,2019,Oeste,Infraestructura,11809749.59,1397126.9,1538505.72,8874116.969999999,58,20,8,Bajo,Cumplido,4,9
PROJ02019,2016,Oeste,Comercial,66217760.55,9778665.22,12358131.71,44080963.62,18,18,1,Medio,Cumplido,2,5
PROJ02020,2017,Este,Industrial,100000000.0,8058548.63,14510756.19,77430695.18,37,11,6,Alto,Cumplido,0,6
PROJ02021,2015,Sur,Educación,32294304.81,4143758.1,5944567.11,22205979.599999998,37,49,10,Bajo,Cumplido,1,11
PROJ02022,2015,Este,Infraestructura,53953711.05,4482901.48,10696834.14,38773975.42999999,19,8,3,Bajo,Cumplido,4,15
PROJ02023,2022,Este,Residencial,100000000.0,10229448.07,10967505.87,78803046.06,51,45,6,Bajo,Cumplido,9,7
PROJ02024,2021,Oeste,Infraestructura,100000000.0,7871965.95,11188311.31,80939722.74,43,49,4,Alto,Cumplido,3,3
PROJ02025,2017,Este,Infraestructura,13069613.98,788459.32,1686935.54,10594219.120000001,51,18,5,Alto,Cumplido,4,3
PROJ02026,2023,Centro,Infraestructura,16591032.09,1033456.47,1729006.77,13828568.85,25,18,9,Medio,Cumplido,3,8
PROJ02027,2023,Oeste,Residencial,19293494.93,1671197.48,2414611.79,15207685.66,36,12,3,Medio,Cumplido,6,11
PROJ02028,2017,Oeste,Residencial,100000000.0,5149962.1,18611347.51,76238690.39,29,31,1,Bajo,Cumplido,4,4
PROJ02029,2016,Sur,Residencial,75325383.14,10820472.69,13555822.81,50949087.64,41,37,9,Bajo,Cumplido,1,15
PROJ02030,2017,Este,Comercial,74834178.49,7668766.3,8937613.61,58227798.58,34,43,8,Bajo,Cumplido,6,1
PROJ02031,2022,Oeste,Comercial,7554203.22,664820.45,900047.28,5989335.489999999,40,31,5,Bajo,Cumplido,2,13
PROJ02032,2021,Este,Infraestructura,100000000.0,14408966.98,13335588.3,72255444.72,52,17,6,Medio,Cumplido,5,13
PROJ02033,2021,Norte,Residencial,28419867.67,3506188.52,4701587.6,20212091.550000004,26,28,8,Medio,Cumplido,6,11
PROJ02034,2017,Sur,Comercial,4198883.45,340819.63,714147.39,3143916.43,52,7,3,Alto,No Cumplido,4,11
PROJ02035,2016,Oeste,Comercial,1042466.59,114049.11,207104.67,721312.8099999999,37,24,5,Bajo,Cumplido,5,3
PROJ02036,2020,Centro,Infraestructura,100000000.0,10552748.77,14396190.9,75051060.33,59,24,3,Bajo,Cumplido,1,2
PROJ02037,2021,Sur,Comercial,15856230.31,1441788.16,3055181.62,11359260.530000001,55,32,10,Medio,Cumplido,1,12
PROJ02038,2018,Este,Residencial,28765278.37,1454903.58,3191112.75,24119262.04,32,14,3,Bajo,Cumplido,3,10
PROJ02039,2019,Sur,Infraestructura,81198445.31,11054186.54,8272222.68,61872036.09000001,15,41,7,Medio,Cumplido,2,11
PROJ02040,2017,Norte,Residencial,39655200.75,4191654.35,7220944.32,28242602.08,23,23,8,Alto,Cumplido,5,11
PROJ02041,2016,Sur,Salud,42096520.56,2577463.88,6844878.41,32674178.27,25,37,1,Medio,Cumplido,3,13
PROJ02042,2021,Oeste,Salud,41466235.54,3029321.7,4415619.55,34021294.29,12,22,7,Alto,No Cumplido,6,6
PROJ02043,2015,Norte,Infraestructura,20952808.19,1745603.73,2917073.25,16290131.21,49,10,6,Medio,Cumplido,7,14
PROJ02044,2017,Este,Residencial,16337278.71,1346311.16,2950618.07,12040349.48,30,35,5,Medio,Cumplido,2,13
PROJ02045,2021,Norte,Salud,100000000.0,7487511.23,13092682.41,79419806.36,53,35,6,Medio,Cumplido,2,7
PROJ02046,2018,Centro,Industrial,9165319.7,459157.81,1801332.93,6904828.959999999,12,6,2,Medio,Cumplido,2,8
PROJ02047,2022,Sur,Salud,100000000.0,5589990.07,16840415.87,77569594.06,24,14,8,Alto,Cumplido,1,6
PROJ02048,2020,Este,Comercial,83590303.39,8941913.26,14412244.67,60236145.45999999,45,39,6,Bajo,Cumplido,2,2
PROJ02049,2017,Oeste,Residencial,100000000.0,10493140.2,19874474.84,69632384.96,42,17,9,Bajo,Cumplido,2,10
PROJ02050,2021,Centro,Salud,100000000.0,12106690.54,17637323.36,70255986.10000001,15,13,5,Bajo,Cumplido,1,14
PROJ02051,2021,Sur,Residencial,72357267.69,7983004.34,12163049.45,52211213.89999999,47,43,6,Bajo,Cumplido,5,2
PROJ02052,2016,Oeste,Residencial,30108833.26,2071800.65,4943001.15,23094031.46,38,31,3,Medio,Cumplido,2,1
